genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	period_stratum	lineage_stratum	rank_hash	route_priority	date_priority	selection_reason	background_replicate
BG::SAMEA751244	SAMEA751244-ERR030018	SAMEA751244	GCA_001332115.1	ERR030018	USA	USA	1998	1998-01-01	1998-12-31	1998			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3768916	68	799	8343	ok	North_America	local_fasta	pre2000	ptxP3/fim3-1	b954fbc8b7943d4feb75fc944b1f157dd3e417c2e72342ab2ea9215953f72a6e	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA1931720	SAMEA1931720-ERR361866	SAMEA1931720	GCA_001331135.1	ERR361866	RUS	Russia	2001	2001-01-01	2001-12-31	2001			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3681281	67.5	1140	5957	ok	Europe	local_fasta	2000_2009	ptxP1/fim3-1	c006747875d4be3a098689c77f7fb437aea75b5d79c4c404494e09ff2a84cec9	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751343	SAMEA751343-ERR028828	SAMEA751343	GCA_001332475.1	ERR028828	SWE	Sweden	2002	2002-01-01	2002-12-31	2002			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3759871	67.5	900	7446	ok	Europe	local_fasta	2000_2009	ptxP1/fim3-1	c09fea166d62182f8f1059340e70e5253c7c2dc06b9c93b94493abe559aa8f0c	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751152	SAMEA751152-ERR029999	SAMEA751152	GCA_001198815.1	ERR029999	FIN	Finland	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3814006	68	367	16210	ok	Europe	local_fasta	pre2000	ptxP3/fim3-2	c50eaf75e72e4602419014a606ff26885038d1ca9ef1aa297777448b356fd54e	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN03566781	SAMN03566781-GCA_001307605.1	SAMN03566781	GCA_001307605		NLD	Netherlands	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4105363	67.5	1	4105363	ok	Europe	local_fasta	pre2000	ptxP3/fim3-2	c935f57ccaecb650791089a153ec07b4657f27171dbec2e2d440e0333e022545	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA3923585	SAMEA3923585-GCA_900445935.1	SAMEA3923585	GCA_900445935	ERR1475875	DNK	Denmark	1952	1952-01-01	1952-12-31	1952			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIa	others		ptxP2	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4100155	67.5	2	4089215	ok	Europe	local_fasta	pre2000	others	ceccd071adc7a344c95a13f5b9a50287848f6662bfb68ee91ec4249ab81700b8	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751165	SAMEA751165-ERR029981	SAMEA751165	GCA_001331715.1	ERR029981	DNK	Denmark	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3783713	68	701	9543	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-1	d6ba81dd863f4fe786d61a2ad0d581a39832372ef2c29771ff8764ebd5f079f3	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751294	SAMEA751294-ERR028829	SAMEA751294	GCA_001332255.1	ERR028829	SWE	Sweden	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3813413	68	354	17389	ok	Europe	local_fasta	pre2000	ptxP3/fim3-1	d7303ae7d33f452cd6d52bcdd81af06cb199269fac4748b893e12ef559663d04	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN08524449	SAMN08524449-SRR9006066	SAMN08524449	GCA_004636965.1	SRR9006066	HTI	Haiti	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4087073	67.5	1	4087073	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-2	dd3f8671dd11897aa5837781bba859d8923b7f295cd94533a0982a3f841927b5	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN46491808	SAMN46491808-SRR32181462	SAMN46491808	GCA_047550995.1	SRR32181462	USA	USA	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MR-MT28-others	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4105330	67.5	1	4105330	ok	North_America	local_fasta	2023_2025	MR-MT28-others	dee2571df93398cb037055db48159a96b1ddc2f492c3f9dd4b880358b12d16fe	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751314	SAMEA751314-ERR037415	SAMEA751314	GCA_001332295.1	ERR037415	SWE	Sweden	1970	1970-01-01	1970-12-31	1970			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3834055	68	316	18628	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	efe3677812ba425b2d9d0d862e764e144f1094a1da4356837a3a52dcf2dd9924	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751461	SAMEA751461-ERR029982	SAMEA751461	GCA_001333215.1	ERR029982	CAN	Canada	2001	2001-01-01	2001-12-31	2001			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3799964	68	590	11259	ok	North_America	local_fasta	2000_2009	ptxP1/fim3-1	f1a9a6ef1bfefdbddd5e8a6160937b4eed3b3300103c5b5b5465a1138aee1551	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN40551699	SAMN40551699-GCF_037908205.1	SAMN40551699	GCF_037908205		ESP	Spain	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Europe	local_fasta	2023_2025	ptxP3/fim3-2	f1c150bba484bf21f976dc5521639b0aa2654ed8d6dff5fbe67374219d381b98	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN05782317	SAMN05782317-GCA_020622465.1	SAMN05782317	GCA_020622465		BRA	Brazil	2004	2004-01-01	2004-12-31	2004			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3807899	68	291	20202	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-1	f62101387cd8f67ea6c49d8689a14ebed0a674625792c9bdbc198b9b520687b3	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN16378393	SAMN16378393-SRR12778227	SAMN16378393		SRR12778227	ESP	Spain	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	0039682c5ffc136aad0a0bd3e3b7e3e2d23a21d70e54bd980ae61581ccab1ecf	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914541	SAMEA8914541-ERR6097542	SAMEA8914541		ERR6097542	ITA	Italy	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	00530822250f626f0199eb37841dea67e5131f57993a4d89274b6a3cfee11a9a	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396214	SAMN15396214-SRR12105137	SAMN15396214		SRR12105137	AUT	Austria	2018	2018-01-01	2018-12-31	2018			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	00dc54e3faaf07958d6acd157f84f9ef60d74a9968c4ee1c7207ab23335b14d3	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN45987639	SAMN45987639-SRR31902806	SAMN45987639		SRR31902806	USA	USA	2022	2022-01-01	2022-12-31	2022			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2020_2022	ptxP3/fim3-1	00fc4065b92ec0b90de8c21bbb60140e970b48fb96e1d7b4b917b58e7fedb50c	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914539	SAMEA8914539-ERR6097540	SAMEA8914539		ERR6097540	ITA	Italy	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP1/fim3-1	0183afba04d8227a252a3cc3c241498ecdfee43f4ace193530480fbbb72986a1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914556	SAMEA8914556-ERR6096399	SAMEA8914556		ERR6096399	NLD	Netherlands	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	01b72c1232fcd67182f431dce46ae9a6b9771ab4e6dbb9c109101927c24e3393	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN16378558	SAMN16378558-SRR12778411	SAMN16378558		SRR12778411	ESP	Spain	2008	2008-01-01	2008-12-31	2008			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	ptxP3/fim3-1	0220376ef140bf55a0d9f791c135e71acb939ecc9b2d1d14765c11bc2e48cbb0	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN16378592	SAMN16378592-SRR12778374	SAMN16378592		SRR12778374	ESP	Spain	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	02323099fd3b2ea249fbcc9622d74074fe402eefdd479e7f5e6b83ab83e444cb	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
